[0.000000] (-) TimerEvent: {}
[0.000061] (robotics_class) JobQueued: {'identifier': 'robotics_class', 'dependencies': OrderedDict()}
[0.062472] (robotics_class) StdoutLine: {'line': b'-- Up-to-date: /home/gab/robotics_ws/install/robotics_class/share/robotics_class/models/coffee_table_set_1/meshes\n'}
[0.062519] (robotics_class) StdoutLine: {'line': b'-- Up-to-date: /home/gab/robotics_ws/install/robotics_class/share/robotics_class/models/coffee_table_set_1/meshes/table_large_full.dae\n'}
[0.062566] (robotics_class) StdoutLine: {'line': b'-- Up-to-date: /home/gab/robotics_ws/install/robotics_class/share/robotics_class/models/coffee_table_set_1/meshes/table_large_mid.dae\n'}
[0.062635] (robotics_class) StdoutLine: {'line': b'-- Up-to-date: /home/gab/robotics_ws/install/robotics_class/share/robotics_class/models/coffee_table_set_1/meshes/table_large_top.dae\n'}
[0.062684] (robotics_class) StdoutLine: {'line': b'-- Up-to-date: /home/gab/robotics_ws/install/robotics_class/share/robotics_class/models/coffee_table_set_1/meshes/table_large_frame.dae\n'}
[0.062730] (robotics_class) StdoutLine: {'line': b'-- Up-to-date: /home/gab/robotics_ws/install/robotics_class/share/robotics_class/models/coffee_table_set_1/meshes/tables.dae\n'}
[0.062777] (robotics_class) StdoutLine: {'line': b'-- Up-to-date: /home/gab/robotics_ws/install/robotics_class/share/robotics_class/models/coffee_table_set_1/meshes/model.dae\n'}
[0.062823] (robotics_class) StdoutLine: {'line': b'-- Up-to-date: /home/gab/robotics_ws/install/robotics_class/share/robotics_class/models/coffee_table_set_1/model.config\n'}
[0.062869] (robotics_class) StdoutLine: {'line': b'-- Up-to-date: /home/gab/robotics_ws/install/robotics_class/share/robotics_class/models/coffee_table_set_1/model.sdf\n'}
[0.062915] (robotics_class) StdoutLine: {'line': b'-- Up-to-date: /home/gab/robotics_ws/install/robotics_class/share/robotics_class/models/vase_small\n'}
[0.062960] (robotics_class) StdoutLine: {'line': b'-- Up-to-date: /home/gab/robotics_ws/install/robotics_class/share/robotics_class/models/vase_small/materials\n'}
[0.063006] (robotics_class) StdoutLine: {'line': b'-- Up-to-date: /home/gab/robotics_ws/install/robotics_class/share/robotics_class/models/vase_small/materials/textures\n'}
[0.063053] (robotics_class) StdoutLine: {'line': b'-- Up-to-date: /home/gab/robotics_ws/install/robotics_class/share/robotics_class/models/vase_small/materials/textures/bronze.jpg\n'}
[0.063098] (robotics_class) StdoutLine: {'line': b'-- Up-to-date: /home/gab/robotics_ws/install/robotics_class/share/robotics_class/models/vase_small/materials/scripts\n'}
[0.063144] (robotics_class) StdoutLine: {'line': b'-- Up-to-date: /home/gab/robotics_ws/install/robotics_class/share/robotics_class/models/vase_small/materials/scripts/vase_pattern1.material\n'}
[0.063190] (robotics_class) StdoutLine: {'line': b'-- Up-to-date: /home/gab/robotics_ws/install/robotics_class/share/robotics_class/models/vase_small/meshes\n'}
[0.063245] (robotics_class) StdoutLine: {'line': b'-- Up-to-date: /home/gab/robotics_ws/install/robotics_class/share/robotics_class/models/vase_small/meshes/vase2.dae\n'}
[0.063293] (robotics_class) StdoutLine: {'line': b'-- Up-to-date: /home/gab/robotics_ws/install/robotics_class/share/robotics_class/models/vase_small/model.config\n'}
[0.063340] (robotics_class) StdoutLine: {'line': b'-- Up-to-date: /home/gab/robotics_ws/install/robotics_class/share/robotics_class/models/vase_small/model.sdf\n'}
[0.063385] (robotics_class) StdoutLine: {'line': b'-- Up-to-date: /home/gab/robotics_ws/install/robotics_class/share/robotics_class/models/stove\n'}
[0.063617] (robotics_class) StdoutLine: {'line': b'-- Up-to-date: /home/gab/robotics_ws/install/robotics_class/share/robotics_class/models/stove/model.config\n'}
[0.063683] (robotics_class) StdoutLine: {'line': b'-- Up-to-date: /home/gab/robotics_ws/install/robotics_class/share/robotics_class/models/stove/stove.stl\n'}
[0.063731] (robotics_class) StdoutLine: {'line': b'-- Up-to-date: /home/gab/robotics_ws/install/robotics_class/share/robotics_class/models/stove/model.sdf\n'}
[0.063779] (robotics_class) StdoutLine: {'line': b'-- Up-to-date: /home/gab/robotics_ws/install/robotics_class/share/robotics_class/models/kitchen_chair\n'}
[0.063827] (robotics_class) StdoutLine: {'line': b'-- Up-to-date: /home/gab/robotics_ws/install/robotics_class/share/robotics_class/models/kitchen_chair/meshes\n'}
[0.063876] (robotics_class) StdoutLine: {'line': b'-- Up-to-date: /home/gab/robotics_ws/install/robotics_class/share/robotics_class/models/kitchen_chair/meshes/base.dae\n'}
[0.063922] (robotics_class) StdoutLine: {'line': b'-- Up-to-date: /home/gab/robotics_ws/install/robotics_class/share/robotics_class/models/kitchen_chair/meshes/seat.dae\n'}
[0.063976] (robotics_class) StdoutLine: {'line': b'-- Up-to-date: /home/gab/robotics_ws/install/robotics_class/share/robotics_class/models/kitchen_chair/model.config\n'}
[0.064027] (robotics_class) StdoutLine: {'line': b'-- Up-to-date: /home/gab/robotics_ws/install/robotics_class/share/robotics_class/models/kitchen_chair/model.sdf\n'}
[0.064065] (robotics_class) StdoutLine: {'line': b'-- Up-to-date: /home/gab/robotics_ws/install/robotics_class/share/robotics_class/models/base_arena\n'}
[0.064102] (robotics_class) StdoutLine: {'line': b'-- Up-to-date: /home/gab/robotics_ws/install/robotics_class/share/robotics_class/models/base_arena/model.config\n'}
[0.064138] (robotics_class) StdoutLine: {'line': b'-- Up-to-date: /home/gab/robotics_ws/install/robotics_class/share/robotics_class/models/base_arena/model.sdf\n'}
[0.064189] (robotics_class) StdoutLine: {'line': b'-- Up-to-date: /home/gab/robotics_ws/install/robotics_class/share/robotics_class/models/person\n'}
[0.064358] (robotics_class) StdoutLine: {'line': b'-- Up-to-date: /home/gab/robotics_ws/install/robotics_class/share/robotics_class/models/person/walk.dae\n'}
[0.064422] (robotics_class) StdoutLine: {'line': b'-- Up-to-date: /home/gab/robotics_ws/install/robotics_class/share/robotics_class/models/person/model.config\n'}
[0.064459] (robotics_class) StdoutLine: {'line': b'-- Up-to-date: /home/gab/robotics_ws/install/robotics_class/share/robotics_class/models/person/model.sdf\n'}
[0.064495] (robotics_class) StdoutLine: {'line': b'-- Up-to-date: /home/gab/robotics_ws/install/robotics_class/share/robotics_class/models/file_cabinet_small\n'}
[0.064531] (robotics_class) StdoutLine: {'line': b'-- Up-to-date: /home/gab/robotics_ws/install/robotics_class/share/robotics_class/models/file_cabinet_small/materials\n'}
[0.064566] (robotics_class) StdoutLine: {'line': b'-- Up-to-date: /home/gab/robotics_ws/install/robotics_class/share/robotics_class/models/file_cabinet_small/materials/textures\n'}
[0.064601] (robotics_class) StdoutLine: {'line': b'-- Up-to-date: /home/gab/robotics_ws/install/robotics_class/share/robotics_class/models/file_cabinet_small/materials/textures/metal_black_2.jpg\n'}
[0.064636] (robotics_class) StdoutLine: {'line': b'-- Up-to-date: /home/gab/robotics_ws/install/robotics_class/share/robotics_class/models/file_cabinet_small/materials/scripts\n'}
[0.064671] (robotics_class) StdoutLine: {'line': b'-- Up-to-date: /home/gab/robotics_ws/install/robotics_class/share/robotics_class/models/file_cabinet_small/materials/scripts/file_black.material\n'}
[0.064707] (robotics_class) StdoutLine: {'line': b'-- Up-to-date: /home/gab/robotics_ws/install/robotics_class/share/robotics_class/models/file_cabinet_small/meshes\n'}
[0.064742] (robotics_class) StdoutLine: {'line': b'-- Up-to-date: /home/gab/robotics_ws/install/robotics_class/share/robotics_class/models/file_cabinet_small/meshes/model.dae\n'}
[0.064777] (robotics_class) StdoutLine: {'line': b'-- Up-to-date: /home/gab/robotics_ws/install/robotics_class/share/robotics_class/models/file_cabinet_small/model.config\n'}
[0.064811] (robotics_class) StdoutLine: {'line': b'-- Up-to-date: /home/gab/robotics_ws/install/robotics_class/share/robotics_class/models/file_cabinet_small/model.sdf\n'}
[0.064846] (robotics_class) StdoutLine: {'line': b'-- Up-to-date: /home/gab/robotics_ws/install/robotics_class/share/robotics_class/models/table_dining\n'}
[0.064882] (robotics_class) StdoutLine: {'line': b'-- Up-to-date: /home/gab/robotics_ws/install/robotics_class/share/robotics_class/models/table_dining/materials\n'}
[0.064916] (robotics_class) StdoutLine: {'line': b'-- Up-to-date: /home/gab/robotics_ws/install/robotics_class/share/robotics_class/models/table_dining/materials/textures\n'}
[0.064951] (robotics_class) StdoutLine: {'line': b'-- Up-to-date: /home/gab/robotics_ws/install/robotics_class/share/robotics_class/models/table_dining/materials/textures/wood_black_1.jpg\n'}
[0.064987] (robotics_class) StdoutLine: {'line': b'-- Up-to-date: /home/gab/robotics_ws/install/robotics_class/share/robotics_class/models/table_dining/materials/textures/wood_black_3.png\n'}
[0.065059] (robotics_class) StdoutLine: {'line': b'-- Up-to-date: /home/gab/robotics_ws/install/robotics_class/share/robotics_class/models/table_dining/materials/textures/wood_black.jpg\n'}
[0.065095] (robotics_class) StdoutLine: {'line': b'-- Up-to-date: /home/gab/robotics_ws/install/robotics_class/share/robotics_class/models/table_dining/materials/scripts\n'}
[0.065148] (robotics_class) StdoutLine: {'line': b'-- Up-to-date: /home/gab/robotics_ws/install/robotics_class/share/robotics_class/models/table_dining/materials/scripts/dining_table.material\n'}
[0.065185] (robotics_class) StdoutLine: {'line': b'-- Up-to-date: /home/gab/robotics_ws/install/robotics_class/share/robotics_class/models/table_dining/meshes\n'}
[0.065227] (robotics_class) StdoutLine: {'line': b'-- Up-to-date: /home/gab/robotics_ws/install/robotics_class/share/robotics_class/models/table_dining/meshes/table2.dae\n'}
[0.065264] (robotics_class) StdoutLine: {'line': b'-- Up-to-date: /home/gab/robotics_ws/install/robotics_class/share/robotics_class/models/table_dining/model.config\n'}
[0.065301] (robotics_class) StdoutLine: {'line': b'-- Up-to-date: /home/gab/robotics_ws/install/robotics_class/share/robotics_class/models/table_dining/model.sdf\n'}
[0.065338] (robotics_class) StdoutLine: {'line': b'-- Up-to-date: /home/gab/robotics_ws/install/robotics_class/share/robotics_class/models/sofa_set_1\n'}
[0.065373] (robotics_class) StdoutLine: {'line': b'-- Up-to-date: /home/gab/robotics_ws/install/robotics_class/share/robotics_class/models/sofa_set_1/materials\n'}
[0.065409] (robotics_class) StdoutLine: {'line': b'-- Up-to-date: /home/gab/robotics_ws/install/robotics_class/share/robotics_class/models/sofa_set_1/materials/textures\n'}
[0.065445] (robotics_class) StdoutLine: {'line': b'-- Up-to-date: /home/gab/robotics_ws/install/robotics_class/share/robotics_class/models/sofa_set_1/materials/textures/fabric_black.jpg\n'}
[0.065480] (robotics_class) StdoutLine: {'line': b'-- Up-to-date: /home/gab/robotics_ws/install/robotics_class/share/robotics_class/models/sofa_set_1/materials/scripts\n'}
[0.065515] (robotics_class) StdoutLine: {'line': b'-- Up-to-date: /home/gab/robotics_ws/install/robotics_class/share/robotics_class/models/sofa_set_1/materials/scripts/sofa_set_1.material\n'}
[0.065551] (robotics_class) StdoutLine: {'line': b'-- Up-to-date: /home/gab/robotics_ws/install/robotics_class/share/robotics_class/models/sofa_set_1/meshes\n'}
[0.065586] (robotics_class) StdoutLine: {'line': b'-- Up-to-date: /home/gab/robotics_ws/install/robotics_class/share/robotics_class/models/sofa_set_1/meshes/sofa_cushions_back.dae\n'}
[0.065621] (robotics_class) StdoutLine: {'line': b'-- Up-to-date: /home/gab/robotics_ws/install/robotics_class/share/robotics_class/models/sofa_set_1/meshes/sofa_frame.dae\n'}
[0.065678] (robotics_class) StdoutLine: {'line': b'-- Up-to-date: /home/gab/robotics_ws/install/robotics_class/share/robotics_class/models/sofa_set_1/meshes/sofa_cushions.dae\n'}
[0.065717] (robotics_class) StdoutLine: {'line': b'-- Up-to-date: /home/gab/robotics_ws/install/robotics_class/share/robotics_class/models/sofa_set_1/meshes/sofa_cushions_bot.dae\n'}
[0.065754] (robotics_class) StdoutLine: {'line': b'-- Up-to-date: /home/gab/robotics_ws/install/robotics_class/share/robotics_class/models/sofa_set_1/meshes/sofa_cushions_sides.dae\n'}
[0.065791] (robotics_class) StdoutLine: {'line': b'-- Up-to-date: /home/gab/robotics_ws/install/robotics_class/share/robotics_class/models/sofa_set_1/meshes/model.dae\n'}
[0.065827] (robotics_class) StdoutLine: {'line': b'-- Up-to-date: /home/gab/robotics_ws/install/robotics_class/share/robotics_class/models/sofa_set_1/meshes/sofa_full.dae\n'}
[0.065863] (robotics_class) StdoutLine: {'line': b'-- Up-to-date: /home/gab/robotics_ws/install/robotics_class/share/robotics_class/models/sofa_set_1/model.config\n'}
[0.065900] (robotics_class) StdoutLine: {'line': b'-- Up-to-date: /home/gab/robotics_ws/install/robotics_class/share/robotics_class/models/sofa_set_1/model.sdf\n'}
[0.065987] (robotics_class) StdoutLine: {'line': b'-- Up-to-date: /home/gab/robotics_ws/install/robotics_class/share/robotics_class/models/table_breakfast\n'}
[0.066024] (robotics_class) StdoutLine: {'line': b'-- Up-to-date: /home/gab/robotics_ws/install/robotics_class/share/robotics_class/models/table_breakfast/meshes\n'}
[0.066060] (robotics_class) StdoutLine: {'line': b'-- Up-to-date: /home/gab/robotics_ws/install/robotics_class/share/robotics_class/models/table_breakfast/meshes/table3.dae\n'}
[0.066096] (robotics_class) StdoutLine: {'line': b'-- Up-to-date: /home/gab/robotics_ws/install/robotics_class/share/robotics_class/models/table_breakfast/model.config\n'}
[0.066132] (robotics_class) StdoutLine: {'line': b'-- Up-to-date: /home/gab/robotics_ws/install/robotics_class/share/robotics_class/models/table_breakfast/model.sdf\n'}
[0.066167] (robotics_class) StdoutLine: {'line': b'-- Up-to-date: /home/gab/robotics_ws/install/robotics_class/share/robotics_class/models/bed\n'}
[0.066207] (robotics_class) StdoutLine: {'line': b'-- Up-to-date: /home/gab/robotics_ws/install/robotics_class/share/robotics_class/models/bed/bed_model.stl\n'}
[0.066247] (robotics_class) StdoutLine: {'line': b'-- Up-to-date: /home/gab/robotics_ws/install/robotics_class/share/robotics_class/models/bed/model.config\n'}
[0.066282] (robotics_class) StdoutLine: {'line': b'-- Up-to-date: /home/gab/robotics_ws/install/robotics_class/share/robotics_class/models/bed/model.sdf\n'}
[0.066317] (robotics_class) StdoutLine: {'line': b'-- Up-to-date: /home/gab/robotics_ws/install/robotics_class/share/robotics_class/rviz\n'}
[0.066352] (robotics_class) StdoutLine: {'line': b'-- Up-to-date: /home/gab/robotics_ws/install/robotics_class/share/robotics_class/rviz/view.rviz\n'}
[0.066387] (robotics_class) StdoutLine: {'line': b'-- Up-to-date: /home/gab/robotics_ws/install/robotics_class/share/robotics_class/rviz/localization_view.rviz\n'}
[0.066425] (robotics_class) StdoutLine: {'line': b'-- Up-to-date: /home/gab/robotics_ws/install/robotics_class/share/robotics_class/worlds\n'}
[0.066461] (robotics_class) StdoutLine: {'line': b'-- Up-to-date: /home/gab/robotics_ws/install/robotics_class/share/robotics_class/worlds/arena_1.world\n'}
[0.066497] (robotics_class) StdoutLine: {'line': b'-- Up-to-date: /home/gab/robotics_ws/install/robotics_class/share/robotics_class/params\n'}
[0.066533] (robotics_class) StdoutLine: {'line': b'-- Installing: /home/gab/robotics_ws/install/robotics_class/share/robotics_class/params/default.yaml\n'}
[0.066568] (robotics_class) StdoutLine: {'line': b'-- Up-to-date: /home/gab/robotics_ws/install/robotics_class/share/robotics_class/params/ekf.yaml\n'}
[0.066603] (robotics_class) StdoutLine: {'line': b'-- Up-to-date: /home/gab/robotics_ws/install/robotics_class/share/ament_index/resource_index/package_run_dependencies/robotics_class\n'}
[0.066639] (robotics_class) StdoutLine: {'line': b'-- Up-to-date: /home/gab/robotics_ws/install/robotics_class/share/ament_index/resource_index/parent_prefix_path/robotics_class\n'}
[0.066674] (robotics_class) StdoutLine: {'line': b'-- Up-to-date: /home/gab/robotics_ws/install/robotics_class/share/robotics_class/environment/ament_prefix_path.sh\n'}
[0.066710] (robotics_class) StdoutLine: {'line': b'-- Up-to-date: /home/gab/robotics_ws/install/robotics_class/share/robotics_class/environment/ament_prefix_path.dsv\n'}
[0.066744] (robotics_class) StdoutLine: {'line': b'-- Up-to-date: /home/gab/robotics_ws/install/robotics_class/share/robotics_class/environment/path.sh\n'}
[0.066779] (robotics_class) StdoutLine: {'line': b'-- Up-to-date: /home/gab/robotics_ws/install/robotics_class/share/robotics_class/environment/path.dsv\n'}
[0.066814] (robotics_class) StdoutLine: {'line': b'-- Up-to-date: /home/gab/robotics_ws/install/robotics_class/share/robotics_class/local_setup.bash\n'}
[0.066851] (robotics_class) StdoutLine: {'line': b'-- Up-to-date: /home/gab/robotics_ws/install/robotics_class/share/robotics_class/local_setup.sh\n'}
[0.066886] (robotics_class) StdoutLine: {'line': b'-- Up-to-date: /home/gab/robotics_ws/install/robotics_class/share/robotics_class/local_setup.zsh\n'}
[0.066937] (robotics_class) StdoutLine: {'line': b'-- Up-to-date: /home/gab/robotics_ws/install/robotics_class/share/robotics_class/local_setup.dsv\n'}
[0.066974] (robotics_class) StdoutLine: {'line': b'-- Up-to-date: /home/gab/robotics_ws/install/robotics_class/share/robotics_class/package.dsv\n'}
[0.067010] (robotics_class) StdoutLine: {'line': b'-- Up-to-date: /home/gab/robotics_ws/install/robotics_class/share/ament_index/resource_index/packages/robotics_class\n'}
[0.067046] (robotics_class) StdoutLine: {'line': b'-- Up-to-date: /home/gab/robotics_ws/install/robotics_class/share/robotics_class/cmake/robotics_classConfig.cmake\n'}
[0.067090] (robotics_class) StdoutLine: {'line': b'-- Up-to-date: /home/gab/robotics_ws/install/robotics_class/share/robotics_class/cmake/robotics_classConfig-version.cmake\n'}
[0.067132] (robotics_class) StdoutLine: {'line': b'-- Up-to-date: /home/gab/robotics_ws/install/robotics_class/share/robotics_class/package.xml\n'}
[0.067169] (robotics_class) CommandEnded: {'returncode': 0}
[0.083091] (robotics_class) JobEnded: {'identifier': 'robotics_class', 'rc': 0}
[0.083464] (-) EventReactorShutdown: {}
